	X0	X1	X2	X3	X4	X5	X6	X7	X8
Gm16070	0	0	0.0112676056338028	0	0.00392156862745098	0	0	0	0
Crispld1	0.0532178217821782	0.00250312891113892	0.0732394366197183	0.00340136054421769	0.149019607843137	0	0	0.015625	0
Tfap2b	0.0160891089108911	0	0	0	0.00392156862745098	0	0	0	0
Mcm3	0.00742574257425743	0.0500625782227785	0.0788732394366197	0.0136054421768707	0.0117647058823529	0.0303030303030303	0.0714285714285714	0.109375	0
Paqr8	0.00247524752475248	0	0.00845070422535211	0	0	0.0101010101010101	0	0	0
Efhc1	0	0	0.0028169014084507	0	0	0	0	0	0
Tram2	0.0631188118811881	0.016270337922403	0.0676056338028169	0	0.0392156862745098	0.0404040404040404	0.0142857142857143	0.015625	0
Tmem14a	0.0482673267326733	0.00375469336670839	0.0225352112676056	0.00340136054421769	0.0196078431372549	0.0101010101010101	0	0.015625	0
Gsta3	0.0915841584158416	0	0	0	0	0	0	0	0
Kcnq5	0	0	0	0.00340136054421769	0	0	0	0	0
Gm29107	0	0.00125156445556946	0.028169014084507	0	0	0	0	0	0
Ogfrl1	0.0148514851485149	0.0688360450563204	0.0732394366197183	0.193877551020408	0	0.0606060606060606	0.0428571428571429	0.015625	0
Smap1	0.0829207920792079	0.0600750938673342	0.115492957746479	0.0476190476190476	0.0431372549019608	0.0909090909090909	0.0142857142857143	0.109375	0.0769230769230769
Sdhaf4	0.0816831683168317	0.0475594493116396	0.112676056338028	0.0510204081632653	0.0431372549019608	0.161616161616162	0.0714285714285714	0.15625	0
Fam135a	0.00247524752475248	0.00125156445556946	0.0394366197183099	0.00340136054421769	0.0117647058823529	0.0202020202020202	0	0	0
Col9a1	0	0	0	0	0.0235294117647059	0	0	0	0
Lmbrd1	0.139851485148515	0.100125156445557	0.247887323943662	0.0612244897959184	0.0745098039215686	0.121212121212121	0.271428571428571	0.078125	0.115384615384615
Phf3	0.0903465346534653	0.0525657071339174	0.11830985915493	0.0442176870748299	0.0549019607843137	0.161616161616162	0.142857142857143	0.21875	0
Ptp4a1	0.272277227722772	0.101376720901126	0.152112676056338	0.231292517006803	0.172549019607843	0.212121212121212	0.0714285714285714	0.15625	0.115384615384615
Prim2	0.00866336633663366	0.00250312891113892	0.0112676056338028	0.00680272108843537	0.00784313725490196	0.0101010101010101	0.0142857142857143	0.015625	0
Rab23	0.0532178217821782	0.00500625782227785	0.0169014084507042	0.00680272108843537	0.0235294117647059	0.0303030303030303	0.0142857142857143	0.015625	0
Bag2	0.0198019801980198	0	0.0028169014084507	0	0.0313725490196078	0.0101010101010101	0	0.015625	0
Zfp451	0.0457920792079208	0.0225281602002503	0.0732394366197183	0.0238095238095238	0.00392156862745098	0.0404040404040404	0.0142857142857143	0.046875	0.0769230769230769
Bend6	0	0.00750938673341677	0	0	0	0	0	0	0
Dst	0.226485148514851	0.0200250312891114	0.312676056338028	0.00680272108843537	0.486274509803922	0.434343434343434	0	0	0
Gm37233	0	0.00125156445556946	0	0.00340136054421769	0	0	0	0	0
Ccdc115	0.0433168316831683	0.137672090112641	0.104225352112676	0.115646258503401	0.0392156862745098	0.0404040404040404	0.0428571428571429	0.140625	0.0769230769230769
Imp4	0.0445544554455446	0.0938673341677096	0.115492957746479	0.0714285714285714	0.0274509803921569	0.111111111111111	0.0571428571428571	0.109375	0
Ptpn18	0.0123762376237624	0.705882352941177	0.0873239436619718	0.479591836734694	0.00392156862745098	0.121212121212121	0.514285714285714	0.828125	0.846153846153846
Arhgef4	0.00371287128712871	0.00125156445556946	0	0	0	0	0.0142857142857143	0.03125	0
Fam168b	0.0693069306930693	0.0750938673341677	0.0788732394366197	0.0510204081632653	0.0156862745098039	0.0606060606060606	0.0714285714285714	0.109375	0
Plekhb2	0.0334158415841584	0.105131414267835	0.0338028169014084	0.0510204081632653	0.0156862745098039	0.0404040404040404	0.0714285714285714	0.125	0.0769230769230769
Hs6st1	0.00247524752475248	0.00876095118898623	0.00563380281690141	0.00340136054421769	0.00784313725490196	0.0202020202020202	0	0.015625	0.0769230769230769
Uggt1	0.047029702970297	0.0350438047559449	0.0563380281690141	0.0272108843537415	0.0196078431372549	0.141414141414141	0.0285714285714286	0.078125	0.0769230769230769
Neurl3	0	0.110137672090113	0.028169014084507	0.112244897959184	0	0.0909090909090909	0.0857142857142857	0.109375	0.0769230769230769
Arid5a	0.0111386138613861	0.0275344180225282	0.0366197183098592	0.0408163265306122	0.0313725490196078	0.0707070707070707	0.128571428571429	0.125	0.0384615384615385
Kansl3	0.0544554455445545	0.0262828535669587	0.0873239436619718	0.054421768707483	0.0117647058823529	0.0606060606060606	0.114285714285714	0.09375	0.0769230769230769
Lman2l	0.0222772277227723	0.0438047559449312	0.0873239436619718	0.0374149659863946	0.0235294117647059	0.0404040404040404	0.0714285714285714	0.0625	0
Cnnm4	0.00371287128712871	0.00625782227784731	0.00563380281690141	0.0136054421768707	0.00784313725490196	0.0202020202020202	0	0	0
Cnnm3	0.0136138613861386	0.0187734668335419	0.0253521126760563	0	0.00784313725490196	0.0101010101010101	0.0142857142857143	0	0
Ankrd39	0.0235148514851485	0.00750938673341677	0.0366197183098592	0.0408163265306122	0.0352941176470588	0.0202020202020202	0.0571428571428571	0.078125	0
Sema4c	0.0247524752475248	0.00375469336670839	0.163380281690141	0.00340136054421769	0.00784313725490196	0.0505050505050505	0	0.015625	0
Fam178b	0.00247524752475248	0	0	0	0.00784313725490196	0	0	0	0
Cox5b	0.59529702970297	0.643304130162703	0.557746478873239	0.72108843537415	0.647058823529412	0.525252525252525	0.528571428571429	0.53125	0.615384615384615
Actr1b	0.0581683168316832	0.0250312891113892	0.112676056338028	0.0238095238095238	0.0509803921568627	0.0909090909090909	0.0571428571428571	0.140625	0
Zap70	0	0	0	0	0	0	0	0.390625	0
Tmem131	0.0272277227722772	0.0187734668335419	0.0366197183098592	0.0408163265306122	0.0156862745098039	0.0909090909090909	0.0142857142857143	0.03125	0
Inpp4a	0.0433168316831683	0.0625782227784731	0.0647887323943662	0.0476190476190476	0.0470588235294118	0.0505050505050505	0.0285714285714286	0.078125	0
Coa5	0.025990099009901	0.0387984981226533	0.0647887323943662	0.0510204081632653	0.0156862745098039	0.0404040404040404	0.0714285714285714	0.078125	0
Unc50	0.186881188118812	0.110137672090113	0.233802816901408	0.105442176870748	0.141176470588235	0.191919191919192	0.1	0.125	0.115384615384615
Mgat4a	0.021039603960396	0.0350438047559449	0.076056338028169	0.0102040816326531	0.0274509803921569	0.141414141414141	0.0571428571428571	0.0625	0
Tsga10	0.00866336633663366	0.00876095118898623	0.0112676056338028	0.00680272108843537	0.00784313725490196	0.0202020202020202	0	0	0
Lipt1	0.00247524752475248	0	0	0	0.00392156862745098	0	0.0142857142857143	0	0
Mitd1	0.0272277227722772	0.0387984981226533	0.129577464788732	0.0306122448979592	0.0196078431372549	0.0606060606060606	0.0714285714285714	0.171875	0.115384615384615
Mrpl30	0.22029702970297	0.190237797246558	0.194366197183099	0.248299319727891	0.168627450980392	0.242424242424242	0.242857142857143	0.390625	0.192307692307692
Txndc9	0.206683168316832	0.141426783479349	0.245070422535211	0.119047619047619	0.203921568627451	0.242424242424242	0.2	0.171875	0.0769230769230769
Eif5b	0.311881188118812	0.332916145181477	0.369014084507042	0.23469387755102	0.392156862745098	0.444444444444444	0.2	0.328125	0.461538461538462
Rev1	0.0123762376237624	0.00876095118898623	0.0591549295774648	0.00340136054421769	0.00392156862745098	0.0606060606060606	0.0428571428571429	0	0
Aff3	0.0482673267326733	0.00125156445556946	0	0	0.0196078431372549	0	0.0714285714285714	0.0625	0
Gm16152	0.00123762376237624	0	0.0028169014084507	0	0	0	0.0857142857142857	0.046875	0
Lonrf2	0.00371287128712871	0	0	0	0	0	0	0	0
Chst10	0.00495049504950495	0.00125156445556946	0	0.00340136054421769	0	0	0.0142857142857143	0.046875	0
Pdcl3	0.168316831683168	0.132665832290363	0.312676056338028	0.119047619047619	0.380392156862745	0.242424242424242	0.0571428571428571	0.1875	0.153846153846154
Npas2	0.0185643564356436	0.00125156445556946	0.0028169014084507	0	0	0	0	0	0
Rpl31	0.934405940594059	0.941176470588235	0.861971830985915	0.86734693877551	0.96078431372549	0.98989898989899	0.985714285714286	0.96875	1
Tbc1d8	0.00495049504950495	0.00625782227784731	0.0140845070422535	0.0442176870748299	0.0117647058823529	0.0202020202020202	0	0	0
Cnot11	0.0148514851485149	0.0137672090112641	0.0704225352112676	0.0136054421768707	0.0196078431372549	0.0505050505050505	0.0285714285714286	0.0625	0
Rnf149	0.0247524752475248	0.137672090112641	0.0366197183098592	0.377551020408163	0.00784313725490196	0.0101010101010101	0.0142857142857143	0.0625	0.0384615384615385
Creg2	0	0.0100125156445557	0	0.00340136054421769	0	0	0	0	0
Map4k4	0.108910891089109	0.0212765957446809	0.109859154929577	0.122448979591837	0.0509803921568627	0.262626262626263	0.0285714285714286	0.171875	0
Il1r2	0.00123762376237624	0.00625782227784731	0.00845070422535211	0.187074829931973	0.00392156862745098	0	0	0	0
Il1r1	0.073019801980198	0.00250312891113892	0.0197183098591549	0	0.0313725490196078	0.161616161616162	0	0.015625	0
Il1rl2	0.00371287128712871	0	0	0	0	0	0	0	0
Il1rl1	0	0.0150187734668335	0	0.0102040816326531	0	0	0	0.03125	0
Il18r1	0.00123762376237624	0.00125156445556946	0	0.0102040816326531	0	0	0	0.34375	0
Il18rap	0	0.00500625782227785	0.0028169014084507	0.0238095238095238	0	0	0	0.03125	0
Slc9a4	0	0.00876095118898623	0	0	0	0	0	0	0
Mfsd9	0.00123762376237624	0.00125156445556946	0.00563380281690141	0	0	0	0	0	0
Tmem182	0	0	0.270422535211268	0.00340136054421769	0.00784313725490196	0.0101010101010101	0	0	0
Mrps9	0.0173267326732673	0.0200250312891114	0.0704225352112676	0.0238095238095238	0.0313725490196078	0.0505050505050505	0.0428571428571429	0.171875	0
Gpr45	0	0	0	0	0	0	0	0.015625	0
Tgfbrap1	0.0136138613861386	0.00876095118898623	0.0140845070422535	0.00680272108843537	0.00392156862745098	0.0303030303030303	0	0	0
AI597479	0.0123762376237624	0.00625782227784731	0.0140845070422535	0.00340136054421769	0.00784313725490196	0.0404040404040404	0	0	0
Fhl2	0.0173267326732673	0	0	0.00680272108843537	0.0235294117647059	0	0	0	0
Nck2	0.00247524752475248	0.00125156445556946	0.0140845070422535	0	0.00784313725490196	0.0101010101010101	0	0	0
1500015O10Rik	0.0556930693069307	0.0125156445556946	0.0309859154929577	0.00680272108843537	0.262745098039216	0	0	0.0625	0
Uxs1	0.0482673267326733	0.0362953692115144	0.0676056338028169	0.0408163265306122	0.0392156862745098	0.0707070707070707	0.0142857142857143	0.046875	0
Tpp2	0.0420792079207921	0.0713391739674593	0.0873239436619718	0.0612244897959184	0.0117647058823529	0.111111111111111	0.1	0.109375	0.0384615384615385
Tex30	0.0123762376237624	0.016270337922403	0.0450704225352113	0.0102040816326531	0.00784313725490196	0.0404040404040404	0.0571428571428571	0.078125	0
Kdelc1	0.0297029702970297	0.00876095118898623	0.047887323943662	0	0.0313725490196078	0.0303030303030303	0	0.015625	0
Bivm	0.00495049504950495	0.00250312891113892	0.0140845070422535	0.00340136054421769	0.00784313725490196	0	0	0	0
Ercc5	0.0222772277227723	0.00625782227784731	0.047887323943662	0	0.0117647058823529	0.0505050505050505	0.0142857142857143	0.046875	0
Gulp1	0.073019801980198	0	0.123943661971831	0	0.0313725490196078	0.0505050505050505	0	0	0
Col3a1	0.862623762376238	0.016270337922403	0.0394366197183099	0.0272108843537415	0.780392156862745	0.0404040404040404	0.0142857142857143	0.03125	0
Col5a2	0.305693069306931	0.00125156445556946	0.0169014084507042	0.0102040816326531	0.396078431372549	0.111111111111111	0	0	0
Wdr75	0.0185643564356436	0.0100125156445557	0.0197183098591549	0.0136054421768707	0.00784313725490196	0.0202020202020202	0.0142857142857143	0.015625	0
Slc40a1	0.00247524752475248	0.0200250312891114	0.0028169014084507	0.0850340136054422	0	0	0	0	0
Dnah7b	0.00123762376237624	0	0	0	0.00392156862745098	0	0	0	0
Slc39a10	0.0284653465346535	0.0237797246558198	0.126760563380282	0.0102040816326531	0.00392156862745098	0.0505050505050505	0.0142857142857143	0.09375	0
Gm28151	0	0.00125156445556946	0.00563380281690141	0	0	0	0.0142857142857143	0	0
Tmeff2	0.112623762376238	0.00125156445556946	0.0140845070422535	0	0.0235294117647059	0.0101010101010101	0.0142857142857143	0	0
Cavin2	0.102722772277228	0.00500625782227785	0.96056338028169	0.0476190476190476	0.141176470588235	0.848484848484849	0.0142857142857143	0	0
Nabp1	0.00371287128712871	0.0312891113892365	0.0112676056338028	0.19047619047619	0.00392156862745098	0.0101010101010101	0.0571428571428571	0.140625	0
Myo1b	0.00742574257425743	0.00375469336670839	0.23943661971831	0.00340136054421769	0.0470588235294118	0.111111111111111	0	0	0
Stat4	0	0.00375469336670839	0	0.0170068027210884	0	0	0.0571428571428571	0.140625	0
Stat1	0.0346534653465347	0.0675844806007509	0.2	0.17687074829932	0.0156862745098039	0.0606060606060606	0.314285714285714	0.328125	0
Gls	0.0915841584158416	0.0400500625782228	0.0816901408450704	0.0476190476190476	0.0470588235294118	0.141414141414141	0.0428571428571429	0.109375	0
Nab1	0.139851485148515	0.0250312891113892	0.0788732394366197	0.108843537414966	0.172549019607843	0.111111111111111	0	0.046875	0.0384615384615385
Nemp2	0.00371287128712871	0.00500625782227785	0.0169014084507042	0.00340136054421769	0.00392156862745098	0.0202020202020202	0.0428571428571429	0.03125	0
Mfsd6	0.0507425742574257	0.0475594493116396	0.123943661971831	0.0612244897959184	0.00392156862745098	0.0707070707070707	0.0285714285714286	0.0625	0.0769230769230769
Inpp1	0.0334158415841584	0.0150187734668335	0.222535211267606	0.0170068027210884	0.0196078431372549	0.131313131313131	0	0.15625	0
Hibch	0.0148514851485149	0.0100125156445557	0.0169014084507042	0.00680272108843537	0	0.0303030303030303	0	0.03125	0
1700019D03Rik	0.0371287128712871	0	0	0.00340136054421769	0.00392156862745098	0	0	0.03125	0
Pms1	0.00495049504950495	0.00125156445556946	0.00563380281690141	0.00340136054421769	0	0	0	0.015625	0
Ormdl1	0.0099009900990099	0.032540675844806	0.0338028169014084	0.0646258503401361	0	0	0.0857142857142857	0.046875	0
Osgepl1	0.0148514851485149	0.00876095118898623	0.0225352112676056	0.00340136054421769	0.00392156862745098	0.0101010101010101	0	0.03125	0
Asnsd1	0.0309405940594059	0.0425531914893617	0.0704225352112676	0.122448979591837	0.0235294117647059	0.0808080808080808	0.2	0.125	0.0384615384615385
Dnah7a	0.00247524752475248	0	0	0	0	0	0	0	0
Stk17b	0.0655940594059406	0.261576971214018	0.0647887323943662	0.360544217687075	0.0235294117647059	0	0.4	0.5	0
Hecw2	0.00742574257425743	0.00125156445556946	0.0901408450704225	0	0.00392156862745098	0.0707070707070707	0	0	0
Gtf3c3	0.0148514851485149	0.0100125156445557	0.0253521126760563	0.00680272108843537	0.0156862745098039	0.0202020202020202	0	0.015625	0
Pgap1	0.00742574257425743	0.0137672090112641	0.0028169014084507	0	0	0	0.171428571428571	0.03125	0
Ankrd44	0.0222772277227723	0.111389236545682	0.126760563380282	0.149659863945578	0.0117647058823529	0.0303030303030303	0.228571428571429	0.359375	0.0384615384615385
Sf3b1	0.287128712871287	0.391739674593242	0.532394366197183	0.547619047619048	0.282352941176471	0.535353535353535	0.485714285714286	0.625	0.384615384615385
Coq10b	0.0631188118811881	0.0287859824780976	0.143661971830986	0.102040816326531	0.0705882352941176	0.0909090909090909	0.0428571428571429	0.0625	0.0384615384615385
Hspd1	0.316831683168317	0.241551939924906	0.414084507042254	0.217687074829932	0.333333333333333	0.353535353535354	0.242857142857143	0.296875	0.230769230769231
Hspe1	0.466584158415842	0.490613266583229	0.428169014084507	0.489795918367347	0.556862745098039	0.464646464646465	0.5	0.609375	0.538461538461538
Mob4	0.126237623762376	0.0926157697121402	0.250704225352113	0.129251700680272	0.156862745098039	0.202020202020202	0.185714285714286	0.171875	0.0384615384615385
Rftn2	0.0445544554455446	0	0.0028169014084507	0.00340136054421769	0.0431372549019608	0.0101010101010101	0.0285714285714286	0	0
Gm10561	0.0160891089108911	0	0	0	0.00784313725490196	0	0.0142857142857143	0	0
Mars2	0.00495049504950495	0.00500625782227785	0.0169014084507042	0	0	0.0101010101010101	0	0.0625	0
Plcl1	0.00866336633663366	0.00250312891113892	0.0028169014084507	0	0	0	0	0	0
Satb2	0	0	0	0	0.00392156862745098	0	0	0	0
1700066M21Rik	0.00618811881188119	0.00500625782227785	0.00563380281690141	0.00340136054421769	0	0	0.0142857142857143	0	0
Tyw5	0.0185643564356436	0.0175219023779725	0.0619718309859155	0.0204081632653061	0.0117647058823529	0.0303030303030303	0	0.015625	0
Maip1	0.0222772277227723	0.0200250312891114	0.0704225352112676	0.0204081632653061	0.0156862745098039	0.0606060606060606	0.0285714285714286	0.03125	0
Spats2l	0.0321782178217822	0	0.0422535211267606	0	0.0509803921568627	0.0505050505050505	0	0	0
Kctd18	0.00742574257425743	0.00876095118898623	0.0366197183098592	0	0.0117647058823529	0.0101010101010101	0.0285714285714286	0.046875	0
Sgo2a	0	0.00500625782227785	0	0	0	0	0	0	0
Aox1	0.021039603960396	0	0	0	0.00784313725490196	0	0	0	0
Aox3	0.0148514851485149	0	0	0	0	0	0	0	0
Bzw1	0.198019801980198	0.251564455569462	0.338028169014085	0.302721088435374	0.149019607843137	0.303030303030303	0.257142857142857	0.375	0.307692307692308
Clk1	0.143564356435644	0.212765957446809	0.32112676056338	0.268707482993197	0.0901960784313725	0.262626262626263	0.342857142857143	0.375	0.192307692307692
Ppil3	0.0495049504950495	0.0312891113892365	0.0422535211267606	0.0272108843537415	0.0431372549019608	0.0505050505050505	0	0.1875	0
Nif3l1	0.0297029702970297	0.0112640801001252	0.0225352112676056	0.00680272108843537	0.00392156862745098	0.0606060606060606	0	0.015625	0
Orc2	0.0111386138613861	0.0100125156445557	0.0225352112676056	0.0102040816326531	0.00784313725490196	0.0101010101010101	0.0285714285714286	0.0625	0
Gm15834	0	0	0.0028169014084507	0	0	0	0	0	0
Fam126b	0.0247524752475248	0.0150187734668335	0.0788732394366197	0.00680272108843537	0.0509803921568627	0.0606060606060606	0.0285714285714286	0.046875	0
Ndufb3	0.227722772277228	0.245306633291615	0.230985915492958	0.255102040816327	0.384313725490196	0.212121212121212	0.257142857142857	0.3125	0.153846153846154
Cflar	0.148514851485149	0.0876095118898623	0.230985915492958	0.139455782312925	0.0745098039215686	0.212121212121212	0.0714285714285714	0.203125	0.153846153846154
Casp8	0.0185643564356436	0.161451814768461	0.284507042253521	0.166666666666667	0.0117647058823529	0.171717171717172	0.0428571428571429	0.15625	0.115384615384615
Trak2	0.0235148514851485	0.00750938673341677	0.0450704225352113	0.0204081632653061	0.0313725490196078	0.0101010101010101	0.0142857142857143	0	0
Stradb	0.0111386138613861	0.00750938673341677	0.0197183098591549	0.00340136054421769	0.0235294117647059	0.0101010101010101	0	0.03125	0
Tmem237	0.0717821782178218	0.0137672090112641	0.0563380281690141	0.00340136054421769	0.0117647058823529	0.0606060606060606	0	0	0
G730003C15Rik	0	0.00125156445556946	0	0	0	0	0	0	0
Als2	0.00495049504950495	0	0.00563380281690141	0	0.00392156862745098	0.0202020202020202	0	0	0
Fzd7	0.0346534653465347	0.00125156445556946	0.0028169014084507	0.0136054421768707	0.0274509803921569	0	0	0	0
Sumo1	0.481435643564356	0.386733416770964	0.509859154929577	0.506802721088435	0.341176470588235	0.565656565656566	0.442857142857143	0.609375	0.346153846153846
Nop58	0.0717821782178218	0.0463078848560701	0.0732394366197183	0.0476190476190476	0.0235294117647059	0.111111111111111	0.128571428571429	0.09375	0
Bmpr2	0.137376237623762	0.0262828535669587	0.211267605633803	0.0374149659863946	0.0784313725490196	0.454545454545455	0	0.03125	0
Fam117b	0.00866336633663366	0.0312891113892365	0.0957746478873239	0.0272108843537415	0	0.0909090909090909	0.0142857142857143	0	0
Wdr12	0.0284653465346535	0.0212765957446809	0.0788732394366197	0.0136054421768707	0.00784313725490196	0.0606060606060606	0.0428571428571429	0.03125	0
Carf	0.00247524752475248	0.00750938673341677	0.0253521126760563	0.00340136054421769	0.0117647058823529	0.0101010101010101	0	0.015625	0
Nbeal1	0.264851485148515	0.0413016270337922	0.332394366197183	0.0408163265306122	0.341176470588235	0.303030303030303	0.0285714285714286	0.0625	0.0384615384615385
Cyp20a1	0.137376237623762	0.0438047559449312	0.0901408450704225	0.0136054421768707	0.0549019607843137	0.0707070707070707	0	0.015625	0
Abi2	0.0445544554455446	0.0125156445556946	0.0225352112676056	0.00680272108843537	0.0196078431372549	0.0404040404040404	0	0.03125	0
Raph1	0.165841584158416	0.0876095118898623	0.0985915492957746	0.0102040816326531	0.2	0.212121212121212	0	0.0625	0
Cd28	0.00495049504950495	0.00750938673341677	0	0.00340136054421769	0	0	0.0285714285714286	0.390625	0
Ctla4	0.00123762376237624	0.00125156445556946	0	0	0	0	0.0285714285714286	0.078125	0
Icos	0	0	0	0	0	0	0	0.234375	0
Pard3b	0.0420792079207921	0.00250312891113892	0.0591549295774648	0.00340136054421769	0.0156862745098039	0.0303030303030303	0.0142857142857143	0.015625	0
Nrp2	0.00371287128712871	0.0525657071339174	0.163380281690141	0.0272108843537415	0.0196078431372549	0.363636363636364	0.0142857142857143	0	0
Ino80d	0.0457920792079208	0.032540675844806	0.0704225352112676	0.0442176870748299	0.0117647058823529	0.0606060606060606	0.1	0.109375	0
Ino80dos	0.00123762376237624	0	0.00563380281690141	0	0	0	0	0.015625	0
Gm20342	0.0160891089108911	0.00750938673341677	0.0366197183098592	0.0204081632653061	0.00392156862745098	0.0101010101010101	0.0142857142857143	0.03125	0
Ndufs1	0.047029702970297	0.0375469336670839	0.0901408450704225	0.0510204081632653	0.0392156862745098	0.0505050505050505	0.0285714285714286	0.140625	0.0769230769230769
Eef1b2	0.534653465346535	0.531914893617021	0.47887323943662	0.591836734693878	0.603921568627451	0.757575757575758	0.7	0.84375	0.846153846153846
Gpr1	0	0	0.0140845070422535	0	0	0.0404040404040404	0	0	0
Adam23	0.0272277227722772	0.00125156445556946	0.0028169014084507	0.0136054421768707	0	0	0	0	0
Fastkd2	0.00247524752475248	0.00876095118898623	0.0225352112676056	0.00340136054421769	0.00784313725490196	0.0303030303030303	0.0285714285714286	0.03125	0
Klf7	0.179455445544554	0.065081351689612	0.445070422535211	0.0816326530612245	0.133333333333333	0.484848484848485	0.0571428571428571	0.046875	0.0769230769230769
Creb1	0.0346534653465347	0.0387984981226533	0.0985915492957746	0.0646258503401361	0.0235294117647059	0.111111111111111	0.0571428571428571	0.078125	0
Mettl21a	0.0346534653465347	0.016270337922403	0.0112676056338028	0.00680272108843537	0	0.0404040404040404	0.0285714285714286	0.078125	0
