pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HALLMARK_E2F_TARGETS	0.00175438596491228	0.00598086124401914	0.60521036668384	2.73350945055196	0	193	Bmyc,Hmga1,Mcm5,Lig1,Hells,Mcm6,Mcm2,Top2a,Mcm3,Ctcf,Dck,Mki67,Psip1,Cse1l,Dnmt1,Bub1b,Nasp,Tk1,Spag5,Mcm4,Lmnb1,Cenpe,Pola2,Dek,Nup205,Mcm7,Asf1b,Rrm2,Timeless,Diaph3,Ncapd2,Pcna,Dlgap5,Kif2c,E2f8,Hnrnpd,Espl1,Msh2,Smc3,Pole,Hmmr,Anp32e,Smc1a,Mms22l,Kif22,Kif4,Depdc1a,Kpna2,Lbr,Cbx5,Rad21,Gspt1,Ccnb2,Ezh2,Orc2,Smc6,Srsf1,Mybl2,Pds5b,Cit,Rfc2,Brca1,Plk1,Plk4,Donson,Nup153,Cdc20,Ccne1,Rad50,Melk,Dscc1,Brca2,Cdk1,Tra2b,Ssrp1,Usp1,Pms2,Zw10,Dut,Slbp,Bard1,Chek1,Cdca8,Syncrip,Dclre1b,Ccp110,Gins3,Ung,Suv39h1,Rpa1,Hmgb2,Exosc8,Mxd3,Rbbp7,Cks2,Hus1,Hmgb3,Cdca3,Aurka,Stmn1,Lyar,Tfrc,Smc4,Wdr90,Paics,Cdc25a,Tmpo,Trp53,Pold1,Cks1b,Mad2l1,Rpa2,Wee1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00239234449760766	0.00598086124401914	-0.397696334307877	-1.79148552183659	0	169	Acta2,Tagln,Itgb5,Serpine2,Fbln5,Tnfrsf11b,Pmepa1,Slc6a8,Gadd45b,Ptx3,Thbs1,Lox,Myl9,Grem1,Mmp2,Sgcb,Scg2,Igfbp4,Bdnf,Mmp14,Rhob,Mgp,Serpine1,Gpc1,Mylk,Thy1,Cxcl5,Cald1,Tpm2,Pdgfrb,Plod3,Fermt2,Thbs2,Cdh11,Col11a1,Inhba,Slit2,Bgn
HALLMARK_INFLAMMATORY_RESPONSE	0.00171232876712329	0.00598086124401914	0.409610223717302	1.81587432656835	0	169	Pik3r5,Has2,Bmyc,Cx3cl1,Ccl2,Nlrp3,Ccl12,Nfkbia,Lcp2,Nfkb1,Ptafr,Clec5a,Cd48,Rgs1,Gpr183,Ccl5,Sema4d,Msr1,Met,Ebi3,Icam1,Ccrl2,Il10ra,Cd14,Cxcl10,Ptpre,Tnfaip6,Slc28a2,C3ar1,Lyn,Cybb,Ly6e,Il7r,Kcna3,Stab1,C5ar1,Hif1a,Slc11a2,Gna15,Adgre1,Aqp9,Atp2b1,Lpar1,Irf1,Nmi,P2rx7,Ccl17
HALLMARK_XENOBIOTIC_METABOLISM	0.00223713646532438	0.00598086124401914	-0.331332296823464	-1.48609271686338	0	157	Cdo1,Ephx1,Aldh3a1,Smox,Maoa,Xdh,Igfbp4,Pgrmc1,Gsto1,Serpine1,Pmm1,Pdk4,Itih4,Dcxr,Fah,Vnn1,Abcd2,Acox1,Comt,Ap4b1,Nfs1,Cda,Jup,Asl,Tpst1,Slc35d1,Por,Ddt,Gabarapl1,Cbr1,Mccc2,Pts,Idh1
HALLMARK_FATTY_ACID_METABOLISM	0.00222222222222222	0.00598086124401914	-0.44402214672476	-1.98155710346255	0	148	Ephx1,Rdh11,Nsdhl,Idi1,Acat2,Aldh3a1,Hsd17b7,Cryz,Maoa,Hmgcs1,Gstz1,Acot2,Cpox,Reep6,Vnn1,Echs1,Hadh,Dhcr24,Slc22a5,Acox1,Grhpr,Gabarapl1,Pdha1,Acot1,Trp53inp2,Cbr1,Odc1,Idh3g,Hsph1,Acaa1a,Auh,Pts,Idh1,Hsdl2,Uros,Idh3b,Hsd17b10,Prdx6,Acsl1,Nthl1,Crat,Mgll,Eci1,Il4i1,Acot5,Eno2,Slc22a21,Sdhc,Alad,Acadm,Mdh2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00232558139534884	0.00598086124401914	-0.517906745262287	-2.37987037224691	0	195	Pdp1,Bdh2,Acadsb,Oxa1l,Htra2,Ndufa6,Pdk4,Cs,Bax,Echs1,Afg3l2,Atp6v1d,Atp6v1f,Hspa9,Cox7a2l,Slc25a3,Atp6ap1,Ndufs8,Fdx1,Timm9,Mpc1,Atp6v1e1,Atp6v1g1,Cox17,Por,Cox8a,Timm8b,Pdha1,Atp5f1,Atp6v0b,Ndufb6,Aldh6a1,Ndufb4,Idh3g,Acaa1a,Cox4i1,Idh1,Ndufs2,Oat,Uqcrh,Cox5b,Idh3b,Ndufs6,Atp5c1,Ndufb2,Hsd17b10,Timm10,Cox7c,Mrps11,Gpi1,Atp5j,Surf1,Mfn2,Mrpl11,Iscu,Atp5d,Prdx3,Eci1,Sdhc,Dlat,Idh3a,Acadm,Glud1,Mdh2,Ndufc2,Cox10,Ndufa8,Sdhb,Vdac1,Ndufs3,Uqcr10,Slc25a5,Ndufb3,Ndufa7,Uqcrq,Mgst3,Atp5b,Lrpprc,Atp5h,Atp6v0c,Atp6v1h,Ech1,Slc25a4,Cyb5a,Phb2,Mrpl15,Ndufs7,Grpel1,Cox15,Atp5o,Ndufc1,Atp5l,Supv3l1,Ndufa3,Hadhb,Ndufa4,Mtrf1,Pmpca,Tomm22,Slc25a12,Ndufv1,Nnt,Polr2f,Cox7b,Mrps12,Ndufs4,Idh2,Uqcr11,Cox7a2,Atp5e,Ndufb8,Ndufa5,Cyb5r3,Cyc1,Pdhb,Acaa1b,Sdha,Cox5a,Cox6a1,Ndufv2,Cox6b1
HALLMARK_P53_PATHWAY	0.00234192037470726	0.00598086124401914	-0.369169995550343	-1.67187357665551	0	178	Ccng1,Ephx1,F2r,Cdkn1a,Plk2,Sphk1,Zmat3,Btg2,Ddit3,Ip6k2,Zfp36l1,Tsc22d1,Ercc5,Pmm1,Aen,Tm7sf3,Zfp365,Ppp1r15a,Ddit4,Phlda3,Tspyl2,Dcxr,Bax,Procr,Serpinb5,Klk8,Ankra2,Ak1,Mdm2,Prmt2,Ei24,Slc19a2,H2afj,Tob1,Slc35d1,Itgb4,Rack1,Ier3,Mxd1,Rad9a,Rpl18,Tax1bp3,Ccnd3,Hist3h2a
HALLMARK_ANGIOGENESIS	0.00192678227360308	0.00598086124401914	0.600916939927441	1.92761693242357	0	28	Col3a1,Postn,Lum,Vav2,Vtn,Jag1,Spp1,Lpl,Fstl1,Vcan,Col5a2,Nrp1,Tnfrsf21
HALLMARK_ALLOGRAFT_REJECTION	0.0018018018018018	0.00598086124401914	0.516913332211575	2.24996875241178	0	157	Mmp9,Irf8,Tgfb1,Ccl2,Capg,H2-Ob,Ncf4,Nlrp3,Tnf,Fyb,Ccl4,Cxcr3,Ccl12,Ccl11,Il16,Lcp2,Prkcb,Gpr65,Tpd52,Itgb2,Cd28,Ccl5,Ptpn6,Ly86,Hcls1,St8sia4,Fgr,Was,Socs5,Icam1,H2-T24,Il2rg,Ccr1,Lyn,Elf4,Fcgr2b,Srgn,Cfp,Stat4,Ptprc,Stab1,Spi1,Hif1a,Fcgr3,Ccr5,Gcnt1,Ctss,Traf2,Stat1,Igsf6,Ets1,Brca1,Ifngr1,Socs1,Cd86,Psmb10,Acvr2a
HALLMARK_KRAS_SIGNALING_UP	0.00175746924428822	0.00598086124401914	0.47796843332671	2.09076183721964	0	161	Angptl4,Mmp9,Igf2,Irf8,Dusp6,Il33,Clec4a1,Tlr8,Traf1,Lcp1,Itgb2,Csf2ra,St6gal1,Adam8,Etv5,Spry2,Galnt3,Mafb,Gpnmb,Il10ra,Cxcl10,Ank,Sox9,Psmb8,Etv1,Apod,Il2rg,Cxcr4,Ikzf1,Adgra2,C3ar1,Il7r,Fcer1g,Lat2,Map3k1,Dock2,Adam17,Spp1,Ace,Tspan13,Cd37,AW551984,Ctss,Laptm5,Spon1,Id2,Peg3,Kcnn4,Ets1,Tnfaip3,Plat,Nin,Etv4,Rbm4,Cbl,Tor1aip2,Abcb1a,Gprc5b,Birc3,Map4k1,Strn,Nrp1,Mtmr10,Rgs16,Ammecr1,F13a1,Serpina3g,Sdccag8,Ero1l,Ptbp2
HALLMARK_IL2_STAT5_SIGNALING	0.00520833333333333	0.0124007936507937	0.334706796856845	1.49113545789062	2	175	Casp3,Bmyc,Irf8,St3gal4,Lrig1,Smpdl3a,Alcam,Capg,Prkch,Cd83,Ncoa3,Traf1,Gpr65,Cd48,Batf,Itga6,Sh3bgrl2,Ecm1,Bcl2,Il10ra,Cxcl10,Tlr7,S100a1,Ndrg1,Cdc6,Spp1,Snx9,Aplp1,Cish,Pou2f1,Enpp1,Cd44,Furin,P4ha1,Ahcy,Ctsz,Cyfip1,Dhrs3,Tnfrsf18,Ifngr1,Socs1,Etv4,Ccne1,Cd86,Abcb1a,Plagl1,Hipk2,Irf6,Rhoh,Nrp1,Rgs16,Uck2,Tnfrsf21,Pim1
HALLMARK_ANDROGEN_RESPONSE	0.00883002207505519	0.0200682319887618	-0.377331921846883	-1.54232818876417	3	87	Pmepa1,Idi1,Slc38a2,Insig1,Adamts1,Sord,Plpp1,Hmgcs1,Scd2,Myl12a,Tsc22d1,Hmgcr,Acsl3,Fads1,Sgk1,Dhcr24,Srf
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0121739130434783	0.0253623188405797	0.318565821835226	1.4210733177924	6	178	Plpp3,Panx1,Bmyc,Klf10,Bcl2a1b,Ccl2,Tnf,Junb,Ccl4,Nfkbia,Cd83,Nfkb1,Slc2a6,Traf1,Gpr183,Ccl5,Icam1,Ccrl2,Jag1,Cxcl10,Ptpre,Tnc,Egr1,Tnfaip6,Plek,Il7r,Tank,Kynu,Nfkbie,B4galt5,Fos,Nfkb2,Atp2b1,Spsb1,Pfkfb3,Dusp4,Id2,Irf1,Egr3,Cd44,Atf3,Cflar,Mcl1,Ddx58,Tnfaip3,Ccnd1,Ifih1,Clcf1,Relb,Egr2,Bcl2a1d,Ninj1,Tnip1,Birc3,Cd69,Fut4,Ifngr2,Tnfaip8
HALLMARK_HYPOXIA	0.0119617224880383	0.0253623188405797	-0.307584695978535	-1.38556351177597	4	169	Slc25a1,Cdkn1a,Lox,Stc2,Scarb1,Cited2,Nfil3,Klf6,Gpc4,Ddit3,Gaa,Isg20,Ugp2,Serpine1,Cdkn1b,Inha,Gpc1,F3,Ppp1r15a,Ddit4,Hk2,Sdc2,Tpst2,Pam,Hspa5,Ppargc1a,Lxn,Grhpr,Ier3,Tpbg,Tgfb3,Bgn,Bcan,Nagk,Tmem45a,Prdx5
HALLMARK_APICAL_JUNCTION	0.0267379679144385	0.0514191690662279	0.307515633467865	1.34068924043701	14	159	Cd34,Mmp9,Pik3cb,Cx3cl1,Bmp1,Tgfbi,Sirpa,Icam2,Nectin3,Sdc3,Fyb,Traf1,Vav2,Amigo1,Icam1,Epb41l2,Arhgef6,Syk,Nectin4,Msn,Atp1a3,Rac2,Ldlrap1,Rasa1,Vwf,Ptprc,Ctnnd1,Fbn1
HALLMARK_UV_RESPONSE_UP	0.0266075388026608	0.0514191690662279	-0.303236073107979	-1.33653952864366	11	135	Cdo1,Ephx1,Slc6a8,Grina,Maoa,Btg2,Shox2,Mmp14,Olfm1,Rhob,Ntrk3,Atp6v1f,Fgf18,Nat2,Prkaca,Nr4a1,Mgat1,Amd1,Hspa2,Acaa1a,Hyal2,Ccnd3,Kcnh2,Tars,Sigmar1,Sqstm1,Hmox1,Nkx2-5,Gch1,Ppt1,Bsg,Eno2,Btg3,Stk25,Asns,Eif2s3x,Nxf1,Cyb5r1,Pdap1,Polg2,Dlg4,Slc25a4,Rxrb
HALLMARK_APOPTOSIS	0.034608378870674	0.0640895905012481	0.305276676277486	1.31978842562623	18	149	Txnip,Casp3,Dcn,Casp8,Top2a,Tnf,Plcb2,Lum,Bnip3l,Cd14,Ank,Rnasel,Casp1,Pdcd4,Tspo,Cyld,Pak1,Gna15,Erbb3,Gstm1,Bcl2l11,Irf1,Egr3,Cd44,Atf3,Cflar,Mcl1,Cdk2,Brca1,Ifngr1,Plat,Ccnd1,Gpx3,Xiap,Birc3,Cd69,Casp2
HALLMARK_ADIPOGENESIS	0.0594965675057208	0.10624387054593	-0.273941554631718	-1.24888403297543	25	184	Nabp1,Slc25a1,Dhcr7,Scarb1,Sowahc,Abcb8,Ubc,Mylk,Cs,Aplp2,Reep6,Acly,Fah,Echs1,Coq5,Hadh,Vegfb,Acox1,Tob1,Por,Cox8a,Coq9,Ddt,Rnf11,Atl2,Marc2,Idh3g,Cd302,Idh1,Adcy6,Sspn,Slc5a6,Samm50,Araf,Mccc1,Crat,Chuk,Mgll,Prdx3,Rmdn3,Sdhc,Dlat,Idh3a,Sorbs1,Acadm,Esrra,Mdh2,Sdhb,Gbe1,Dnajb9,Ndufs3,Uqcr10,Mtch2,Slc19a1,Col4a1,Uqcrq,Mgst3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0717488789237668	0.123704963661667	-0.280694406317089	-1.25442902567218	31	150	Dhcr7,Stc2,Scarb1,Igfbp4,Sema3b,Fdft1,Slc16a1,Dlc1,Olfm1,Slc1a4,Prss23,Adcy1,Gla,Rps6ka2,Slc22a5,Zfp185,Slc7a2,Pex11a,Nbl1,Slc19a2,Cyp26b1,Tob1,Tpbg,Wfs1
HALLMARK_BILE_ACID_METABOLISM	0.0977777777777778	0.162962962962963	-0.305587027459477	-1.2425806596006	43	86	Idi1,Dio2,Bcar3,Lck,Fads1,Abcd2,Dhcr24,Pex7,Pex11a,Amacr,Cyp39a1,Isoc1,Idh1,Prdx5,Hacl1,Acsl1,Atxn1,Pfkm,Pex16,Pex19,Pex26,Rxra,Pex12,Abca5
HALLMARK_COAGULATION	0.126142595978062	0.199283733826248	0.307282306876947	1.23866600235007	68	93	Mmp9,Pdgfb,Bmp1,Dusp6,Ctsh,P2ry1,Csrp1,Ctsb,Gda,S100a1,Plek,Trf,Vwf,C1qa,Fbn1,C3,Furin,Pros1,Plat,F10,S100a13
HALLMARK_SPERMATOGENESIS	0.127541589648799	0.199283733826248	0.316961013425286	1.23692335564785	68	77	Ncaph,Bub1,Topbp1,Ttk,Ace,Dbf4,Kif2c,Hspa4l,Ccnb2,Ezh2,Pgs1,Camk4,Cdk1,Ddx4,Sirt1,Mast2,Clvs1,Dpep3,Aurka,Acrbp,Parp2,Arl4a,Nek2,Mllt10
HALLMARK_HEME_METABOLISM	0.157894736842105	0.239234449760766	0.26401804137029	1.15769201358213	89	162	Slc30a1,Ucp2,Sdcbp,Tfdp2,Clcn3,Htatip2,Bnip3l,Lmo2,Usp15,Ctsb,Sec14l1,E2f2,Spta1,Slc7a11,Epb41,Slc11a2,Acp5,C3,Selenbp1,Pigq,Lpin2,Bmp2k,Xk,Gclc,Kat2b,Dcaf10,Picalm,Fn3k,Ell2,Tal1,Kdm7a,Xpo7,Tnrc6b,Mfhas1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.179856115107914	0.264494286923402	0.263848241641627	1.14675685264785	99	151	Cxcl14,Top2a,Fam102a,Batf,Ptpn6,Bcl2,Mest,Stil,Ckb,Gjb3,St14,Tjp3,Pdcd4,Aldh3b1,Cdc6,Tspan13,Fos,Cxcl12,Abhd2,Cish,Nrip1,Id2,Egr3,Hspa4l,Cd44,Kif20a,Gins2,Plac1,Snx10,Jak1,Plk4,Ccnd1,Aff1,Cdc20,Slc7a5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.198458574181118	0.283512248830168	0.34324844411717	1.21160410939399	102	44	Lsp1,Junb,Fes,Nqo1,Mbp,Sbno2,Gclc,Scaf4,Abcc1,Pfkp,Gpx3,G6pdx,Gsr,Gclm,Srxn1,Prdx1,Cdkn2d,Msra
HALLMARK_KRAS_SIGNALING_DN	0.208409506398537	0.289457647775747	0.286971146163071	1.15679098487755	113	93	Slc25a23,Brdt,Camk1d,Ptprj,Mfsd6,Ptgfr,Synpo,Rgs11,Rsad2,Slc16a7,Nr6a1,Tcf7l1,Cacna1f,Gtf3c5,Pde6b,Mx2,Slc5a5,Skil,Bard1,Ryr1,Zbtb16,Lfng,Plag1,Cd207,Nrip2,Tg
HALLMARK_NOTCH_SIGNALING	0.221579961464355	0.299432380357236	0.372414656620381	1.19462899160546	114	28	Arrb1,Jag1,St3gal6,Dtx4,Fzd7,Ccnd1,Notch1,Cul1,Lfng,Hes1,Ppard
HALLMARK_GLYCOLYSIS	0.259130434782609	0.340961098398169	0.244885849977643	1.08833451792547	148	173	Angptl4,Tgfbi,Dcn,Sdc3,Pygl,Nasp,Pgk1,Met,Plod2,Sox9,Chpf2,Slc16a3,Cxcr4,B3gnt3,Gusb,Il13ra1,Slc35a3,Eno1,Me2,Col5a1,Homer1,Hmmr,Ak4,Depdc1a,Egln3,Cd44,P4ha1,Kif20a,Gclc,Ext1,Mertk,Vcan,Pfkp,Pgam1,Cenpa,Copb2
HALLMARK_UV_RESPONSE_DN	0.266519823788546	0.341692081780188	-0.248176613329167	-1.09295410471646	120	134	Fbln5,Cacna1a,Cited2,Insig1,Bdnf,Dlc1,Serpine1,Cdkn1b,F3,Sdc2,Ltbp1,Dbp,Pten,Magi2,Ldlr,Mgmt,Pdgfrb,Adgrl2,Dlg1,Syne1,Col11a1,Pik3r3,Sri,Ptprm,Aggf1,Fyn,Atxn1,Mta1,Kalrn,Prkce,Cav1,Mgll,Apbb2,Igf1r,Irs1,Runx1,Prkar2b,Schip1,Rxra
HALLMARK_PEROXISOME	0.275109170305677	0.343886462882096	-0.267136508755777	-1.09957189188153	125	90	Rdh11,Idi1,Cln6,Cln8,Fads1,Fdps,Abcd2,Dhcr24,Acox1,Pex11a,Slc25a17,Isoc1,Acaa1a,Idh1,Prdx5,Acsl1,Atxn1,Crat,Slc25a19,Fis1,Crabp2,Hras,Ech1,Pex14,Dlg4,Slc25a4,Pex13,Siah1b,Slc23a2,Scp2,Lonp2,Ctps
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.324675324675325	0.395945517896737	0.323535252223959	1.08445309683077	174	33	Bmyc,Rbpj,Tcf7,Jag1,Skp2,Adam17
HALLMARK_APICAL_SURFACE	0.343453510436433	0.408873226710039	0.325868759936836	1.07697801869976	180	30	Cx3cl1,Il2rg,Lyn,Brca1,Rtn4rl1,Adipor2,Shroom2,Mdga1,Adam10,Dcbld2,Ghrl
HALLMARK_MYC_TARGETS_V1	0.428571428571429	0.498338870431894	0.225675841215836	1.01453516068059	242	189	Bmyc,Mcm5,Mcm6,Mcm2,Pgk1,Mcm4,Hnrnpa2b1,Dek,Ccna2,Mcm7,Pcna,Hnrnpr,Rrm1,Dhx15,Hnrnpd,Tardbp,Sf3b3,Kpna2,Hnrnpu,Gspt1,Trim28,Orc2,Cdc45,Srsf1,Cdk2,Cstf2,Cdc20,Rad23b,Tra2b,Cul1,Usp1,Tyms,Dut,Snrpa1,Ldha,Cbx3,Eif4e,Syncrip
HALLMARK_MYC_TARGETS_V2	0.477223427331887	0.542299349240781	-0.262004161421575	-0.976762711570195	219	53	Sord,Hk2,Cdk4,Npm1,Ipo4,Rcl1,Pes1,Ppan,Srm,Aimp2,Noc4l,Slc19a1,Pus1,Nip7,Slc29a2,Ddx18,Prmt3,Rabepk,Dusp2,Tmem97,Supv3l1
HALLMARK_HEDGEHOG_SIGNALING	0.497109826589595	0.552344251766217	0.304444076762124	0.976593466334288	257	28	Cdk6,Nrp2,Rasa1,L1cam,Slit1,Tle3
